fid,id,fire_pct,_mean,ECO_NAME,area,fired_eurasia_4326_pc,fired_russia_china_japan_4326_pc,layer,BIOME,CONTINENT
"1",10052,0,2.51162790697674,New England-Acadian forests,"1690",,,Acadian_forest,4,North America
"2",10053,0,2.94186046511628,New England-Acadian forests,"636",,,Acadian_forest,4,North America
"3",10131,0.00285954761364544,4.54651162790698,New England-Acadian forests,"3246",,,Acadian_forest,4,North America
"4",10132,0.00562234276852615,2.37209302325581,New England-Acadian forests,"5462",,,Acadian_forest,4,North America
"5",10133,0,1.01162790697674,New England-Acadian forests,"6601",,,Acadian_forest,4,North America
"6",10134,0,2.96511627906977,New England-Acadian forests,"3934",,,Acadian_forest,4,North America
"7",10212,0.0249178134494076,5.32954545454545,New England-Acadian forests,"205",,,Acadian_forest,4,North America
"8",10213,0.0445328610064369,2.40909090909091,New England-Acadian forests,"6094",,,Acadian_forest,4,North America
"9",10214,0,2.25,New England-Acadian forests,"6887",,,Acadian_forest,4,North America
"10",10215,0,2.01136363636364,New England-Acadian forests,"7394",,,Acadian_forest,4,North America
"11",10216,0.0109701104182117,4.56818181818182,New England-Acadian forests,"4280",,,Acadian_forest,4,North America
"12",10293,0.335871018566499,3.97674418604651,New England-Acadian forests,"108",,,Acadian_forest,4,North America
"13",10294,0,2.91860465116279,New England-Acadian forests,"6950",,,Acadian_forest,4,North America
"14",10295,0,4.2093023255814,New England-Acadian forests,"7588",,,Acadian_forest,4,North America
"15",10296,0.00281116176104208,4.38372093023256,New England-Acadian forests,"7718",,,Acadian_forest,4,North America
"16",10297,0.00827060906756375,4.7093023255814,New England-Acadian forests,"1170",,,Acadian_forest,4,North America
"17",10375,0.0591473819763471,3.03488372093023,New England-Acadian forests,"933",,,Acadian_forest,4,North America
"18",10376,0,3.59302325581395,New England-Acadian forests,"7241",,,Acadian_forest,4,North America
"19",10377,0,5.46511627906977,New England-Acadian forests,"7523",,,Acadian_forest,4,North America
"20",10378,0,2.61627906976744,New England-Acadian forests,"5674",,,Acadian_forest,4,North America
"21",10379,0.0055635446806757,2.84883720930233,New England-Acadian forests,"1173",,,Acadian_forest,4,North America
"22",10456,0.00603099718405398,5.29545454545455,New England-Acadian forests,"2470",,,Acadian_forest,4,North America
"23",10457,0,3.85227272727273,New England-Acadian forests,"7281",,,Acadian_forest,4,North America
"24",10458,0,5.01136363636364,New England-Acadian forests,"7457",,,Acadian_forest,4,North America
"25",10459,0,5.43181818181818,New England-Acadian forests,"3681",,,Acadian_forest,4,North America
"26",10538,0,4.30232558139535,New England-Acadian forests,"1788",,,Acadian_forest,4,North America
"27",10539,0,3.38372093023256,New England-Acadian forests,"4887",,,Acadian_forest,4,North America
"28",10540,0,3.04651162790698,New England-Acadian forests,"7390",,,Acadian_forest,4,North America
"29",10541,0,4.93023255813953,New England-Acadian forests,"7512",,,Acadian_forest,4,North America
"30",10542,0.00283508775835299,4.56976744186047,New England-Acadian forests,"3290",,,Acadian_forest,4,North America
"31",10619,0,3.45348837209302,New England-Acadian forests,"385",,,Acadian_forest,4,North America
"32",10620,0,3.74418604651163,New England-Acadian forests,"1118",,,Acadian_forest,4,North America
"33",10621,0.380509547126318,1.6046511627907,New England-Acadian forests,"7322",,,Acadian_forest,4,North America
"34",10622,0.00291062742677942,4.31395348837209,New England-Acadian forests,"7457",,,Acadian_forest,4,North America
"35",10623,0.0199666867704441,6.26744186046512,New England-Acadian forests,"7166",,,Acadian_forest,4,North America
"36",10624,0,0.267441860465116,New England-Acadian forests,"77",,,Acadian_forest,4,North America
"37",10702,0.00610311701228013,2.875,New England-Acadian forests,"396",,,Acadian_forest,4,North America
"38",10703,0,2.30681818181818,New England-Acadian forests,"4188",,,Acadian_forest,4,North America
"39",10704,0,2.94318181818182,New England-Acadian forests,"5077",,,Acadian_forest,4,North America
"40",10705,0.412863418151572,4.89772727272727,New England-Acadian forests,"4984",,,Acadian_forest,4,North America
"41",10706,0.00283527332298167,1.03409090909091,New England-Acadian forests,"401",,,Acadian_forest,4,North America
"42",10784,0.0120483319269818,2.22093023255814,New England-Acadian forests,"2491",,,Acadian_forest,4,North America
"43",10785,0,4.81395348837209,New England-Acadian forests,"2372",,,Acadian_forest,4,North America
"44",10786,0.859403182488153,5.23255813953488,New England-Acadian forests,"1390",,,Acadian_forest,4,North America
"45",10787,0,1.56976744186047,New England-Acadian forests,"1716",,,Acadian_forest,4,North America
"46",10787,0,1.56976744186047,New England-Acadian forests,"303",,,Acadian_forest,4,North America
"47",10788,0.00843307945207299,7.69767441860465,New England-Acadian forests,"4404",,,Acadian_forest,4,North America
"48",10868,0.0088001858033299,6.7093023255814,New England-Acadian forests,"43",,,Acadian_forest,4,North America
"49",10869,0,1.68604651162791,New England-Acadian forests,"3266",,,Acadian_forest,4,North America
"50",10869,0,1.68604651162791,New England-Acadian forests,"461",,,Acadian_forest,4,North America
"51",10870,0.0424145666929717,9.23255813953488,New England-Acadian forests,"6785",,,Acadian_forest,4,North America
"52",10871,0,3.72093023255814,New England-Acadian forests,"1896",,,Acadian_forest,4,North America
"53",10950,0.0463964127787544,3.41860465116279,New England-Acadian forests,"206",,,Acadian_forest,4,North America
"54",10950,0.0463964127787544,3.41860465116279,New England-Acadian forests,"1312",,,Acadian_forest,4,North America
"55",10951,0.00285993035350672,6.12790697674419,New England-Acadian forests,"4144",,,Acadian_forest,4,North America
"56",10952,0.0028112111770693,1.52325581395349,New England-Acadian forests,"1064",,,Acadian_forest,4,North America
"57",11033,0.958921509869148,2.85227272727273,New England-Acadian forests,"2786",,,Acadian_forest,4,North America
"58",11034,0.644585236359179,2.84090909090909,New England-Acadian forests,"2559",,,Acadian_forest,4,North America
"59",11114,0,1.04651162790698,New England-Acadian forests,"617",,,Acadian_forest,4,North America
"60",11115,0.029826239381671,5.46511627906977,New England-Acadian forests,"4888",,,Acadian_forest,4,North America
"61",11196,0,0.313953488372093,New England-Acadian forests,"374",,,Acadian_forest,4,North America
"62",11197,0.0188286820089509,3.48837209302326,New England-Acadian forests,"819",,,Acadian_forest,4,North America
"63",11197,0.0188286820089509,3.48837209302326,New England-Acadian forests,"3996",,,Acadian_forest,4,North America
"64",11277,0.0443932026786958,1.76136363636364,New England-Acadian forests,"616",,,Acadian_forest,4,North America
"65",11278,0,4.52272727272727,New England-Acadian forests,"4747",,,Acadian_forest,4,North America
"66",11279,0,0.386363636363636,New England-Acadian forests,"157",,,Acadian_forest,4,North America
"67",11360,0,1.22093023255814,New England-Acadian forests,"877",,,Acadian_forest,4,North America
"68",11361,0.0115278260106636,1.51162790697674,New England-Acadian forests,"548",,,Acadian_forest,4,North America
"69",5363,1.17680849469142,0.790697674418605,Alberta-British Columbia foothills forests,"559",,,Alberta_BC_foothills_forest,5,North America
"70",5445,3.57176938434339,1.10227272727273,Alberta-British Columbia foothills forests,"444",,,Alberta_BC_foothills_forest,5,North America
"71",5446,1.65378287153176,3.05681818181818,Alberta-British Columbia foothills forests,"4246",,,Alberta_BC_foothills_forest,5,North America
"72",5526,0.710728569484401,12.4642857142857,Alberta-British Columbia foothills forests,"359",,,Alberta_BC_foothills_forest,5,North America
"73",5527,5.72440763444107,6.65476190476191,Alberta-British Columbia foothills forests,"5300",,,Alberta_BC_foothills_forest,5,North America
"74",5528,2.35620164941444,5.10714285714286,Alberta-British Columbia foothills forests,"938",,,Alberta_BC_foothills_forest,5,North America
"75",5528,2.35620164941444,5.10714285714286,Alberta-British Columbia foothills forests,"496",,,Alberta_BC_foothills_forest,5,North America
"76",5529,0.874120657594628,1.46428571428571,Alberta-British Columbia foothills forests,"120",,,Alberta_BC_foothills_forest,5,North America
"77",5608,3.20602729798672,10.625,Alberta-British Columbia foothills forests,"262",,,Alberta_BC_foothills_forest,5,North America
"78",5609,6.02062440534029,21.2727272727273,Alberta-British Columbia foothills forests,"5658",,,Alberta_BC_foothills_forest,5,North America
"79",5610,8.24222492220342,9.90909090909091,Alberta-British Columbia foothills forests,"2961",,,Alberta_BC_foothills_forest,5,North America
"80",5611,2.48178046520782,3.79545454545455,Alberta-British Columbia foothills forests,"4393",,,Alberta_BC_foothills_forest,5,North America
"81",5612,6.72634817554061,2,Alberta-British Columbia foothills forests,"1805",,,Alberta_BC_foothills_forest,5,North America
"82",5690,4.12230498054696,29.0454545454545,Alberta-British Columbia foothills forests,"4220",,,Alberta_BC_foothills_forest,5,North America
"83",5691,3.10591493520363,19.125,Alberta-British Columbia foothills forests,"5690",,,Alberta_BC_foothills_forest,5,North America
