fid,id,fire_pct,_mean,ECO_NAME,area,fired_eurasia_4326_pc,fired_russia_china_japan_4326_pc,layer,_CMI_mean
"1230",29240,,5.27272727272727,Changbai Mountains mixed forests,"3986",,2.53771623210554,Changbai_mountains_mixed_forest,0.398749989271164
"1231",29241,,4.63636363636364,Changbai Mountains mixed forests,"7540",,4.4148333361199,Changbai_mountains_mixed_forest,0.581794874790387
"1232",29242,,2.11363636363636,Changbai Mountains mixed forests,"1039",,2.51037910201692,Changbai_mountains_mixed_forest,0.593750011175871
"1233",29321,,2.63953488372093,Changbai Mountains mixed forests,"434",,7.037560167518,Changbai_mountains_mixed_forest,0.280000001192093
"1234",29322,,3.54651162790698,Changbai Mountains mixed forests,"2980",,5.10533647064705,Changbai_mountains_mixed_forest,0.391724134313649
"1235",29323,,1.01162790697674,Changbai Mountains mixed forests,"59",,1.23859203790406,Changbai_mountains_mixed_forest,0.579999983310699
"1236",29404,,1.67441860465116,Changbai Mountains mixed forests,"281",,15.8005808603882,Changbai_mountains_mixed_forest,0.280000001192093
"1237",27531,,1.23255813953488,Changjiang Plain evergreen forests,"299",,0.42971634972908,Changjiang_Plain_evergreen_forest,0.430000007152557
"1238",27532,,1.16279069767442,Changjiang Plain evergreen forests,"690",,1.40808093123638,Changjiang_Plain_evergreen_forest,0.46000000834465
"1239",27610,,0.886363636363636,Changjiang Plain evergreen forests,"190",,13.2547467147457,Changjiang_Plain_evergreen_forest,0.00999999977648258
"1240",27612,,0.943181818181818,Changjiang Plain evergreen forests,"2906",,0.171836623999592,Changjiang_Plain_evergreen_forest,0.265185186708415
"1241",27613,,1.02272727272727,Changjiang Plain evergreen forests,"1562",,0.714984516970009,Changjiang_Plain_evergreen_forest,0.369230774732736
"1242",27614,,0.659090909090909,Changjiang Plain evergreen forests,"3346",,0.370233462000601,Changjiang_Plain_evergreen_forest,0.421562494710088
"1243",27690,,0.418604651162791,Changjiang Plain evergreen forests,"2",,8.00830719488511,Changjiang_Plain_evergreen_forest,-0.140000000596046
"1244",27691,,0.290697674418605,Changjiang Plain evergreen forests,"6556",,27.5949678320192,Changjiang_Plain_evergreen_forest,-0.118688525112926
"1245",27692,,0.418604651162791,Changjiang Plain evergreen forests,"6931",,16.6614074511746,Changjiang_Plain_evergreen_forest,0.00453124989871867
"1246",27693,,0.348837209302326,Changjiang Plain evergreen forests,"2385",,1.41958555731984,Changjiang_Plain_evergreen_forest,0.193888891074393
"1247",27694,,2.16279069767442,Changjiang Plain evergreen forests,"8429",,5.86601396761038,Changjiang_Plain_evergreen_forest,0.301111107899083
"1248",27695,,1.59302325581395,Changjiang Plain evergreen forests,"9324",,3.68998492847107,Changjiang_Plain_evergreen_forest,0.398874996602535
"1249",27696,,0.244186046511628,Changjiang Plain evergreen forests,"5075",,0.856378270980379,Changjiang_Plain_evergreen_forest,0.421627905479697
"1250",27697,,0.372093023255814,Changjiang Plain evergreen forests,"2848",,1.80625980106449,Changjiang_Plain_evergreen_forest,0.434999987483025
"1251",27773,,0.325581395348837,Changjiang Plain evergreen forests,"5755",,43.4977101968993,Changjiang_Plain_evergreen_forest,-0.153454544327476
"1252",27774,,0.581395348837209,Changjiang Plain evergreen forests,"9025",,3.17704102407452,Changjiang_Plain_evergreen_forest,0.0104054050218012
"1253",27775,,0.709302325581395,Changjiang Plain evergreen forests,"9122",,0.812702656705482,Changjiang_Plain_evergreen_forest,0.141481483240186
"1254",27776,,1.09302325581395,Changjiang Plain evergreen forests,"9217",,4.20496651135318,Changjiang_Plain_evergreen_forest,0.260370370782452
"1255",27777,,1.02325581395349,Changjiang Plain evergreen forests,"9267",,6.20198116048268,Changjiang_Plain_evergreen_forest,0.370123458129388
"1256",27778,,0.290697674418605,Changjiang Plain evergreen forests,"4882",,1.32201034907981,Changjiang_Plain_evergreen_forest,0.401162790004597
"1257",27779,,0.27906976744186,Changjiang Plain evergreen forests,"4672",,4.04063658597291,Changjiang_Plain_evergreen_forest,0.430476190078826
"1258",27780,,0.534883720930233,Changjiang Plain evergreen forests,"66",,4.39600451331253,Changjiang_Plain_evergreen_forest,0.426681032953634
"1259",27854,,0.409090909090909,Changjiang Plain evergreen forests,"122",,31.7045747579813,Changjiang_Plain_evergreen_forest,-0.209999993443489
"1260",27855,,0.806818181818182,Changjiang Plain evergreen forests,"4308",,54.7133090569817,Changjiang_Plain_evergreen_forest,-0.0461904762224073
"1261",27856,,0.636363636363636,Changjiang Plain evergreen forests,"7740",,5.0192513165487,Changjiang_Plain_evergreen_forest,0.143768119639245
"1262",27857,,0.522727272727273,Changjiang Plain evergreen forests,"9170",,1.19974205622542,Changjiang_Plain_evergreen_forest,0.235731710747975
"1263",27858,,0.931818181818182,Changjiang Plain evergreen forests,"9263",,4.06497549372566,Changjiang_Plain_evergreen_forest,0.326585366231639
"1264",27859,,0.522727272727273,Changjiang Plain evergreen forests,"1948",,5.07448585591229,Changjiang_Plain_evergreen_forest,0.409999996423721
"1265",27860,,0.363636363636364,Changjiang Plain evergreen forests,"2895",,1.80620200645423,Changjiang_Plain_evergreen_forest,0.441538450809626
"1266",27938,,1.06976744186047,Changjiang Plain evergreen forests,"691",,43.1312555511703,Changjiang_Plain_evergreen_forest,0.116666664679845
"1267",27939,,0.744186046511628,Changjiang Plain evergreen forests,"9122",,0.691491072339533,Changjiang_Plain_evergreen_forest,0.238250003010035
"1268",27940,,0.965116279069767,Changjiang Plain evergreen forests,"9217",,0.64539217703604,Changjiang_Plain_evergreen_forest,0.312750001624227
"1269",27941,,0.383720930232558,Changjiang Plain evergreen forests,"5370",,12.287274601816,Changjiang_Plain_evergreen_forest,0.385869562625885
"1270",27942,,0.523255813953488,Changjiang Plain evergreen forests,"4794",,0.983276712848831,Changjiang_Plain_evergreen_forest,0.419000000506639
"1271",27943,,0.395348837209302,Changjiang Plain evergreen forests,"6445",,3.43909791201938,Changjiang_Plain_evergreen_forest,0.378461535160358
"1272",27944,,0.558139534883721,Changjiang Plain evergreen forests,"1614",,2.8080460601726,Changjiang_Plain_evergreen_forest,0.349166661500931
"1273",28019,,2.11627906976744,Changjiang Plain evergreen forests,"159",,69.322925252948,Changjiang_Plain_evergreen_forest,0.104753726482295
"1274",28020,,0.697674418604651,Changjiang Plain evergreen forests,"7458",,4.39459597708374,Changjiang_Plain_evergreen_forest,0.224179105082555
"1275",28021,,0.86046511627907,Changjiang Plain evergreen forests,"9170",,1.04090272036552,Changjiang_Plain_evergreen_forest,0.385061728365627
"1276",28022,,0.86046511627907,Changjiang Plain evergreen forests,"9263",,4.34826786262869,Changjiang_Plain_evergreen_forest,0.391234556465973
"1277",28023,,1.22093023255814,Changjiang Plain evergreen forests,"8477",,5.8625763645354,Changjiang_Plain_evergreen_forest,0.440405404648265
"1278",28024,,0.476744186046512,Changjiang Plain evergreen forests,"5283",,3.14673948897997,Changjiang_Plain_evergreen_forest,0.404893606267077
"1279",28102,,1.86046511627907,Changjiang Plain evergreen forests,"5362",,35.1269267816336,Changjiang_Plain_evergreen_forest,0.114166663455156
"1280",28103,,0.569767441860465,Changjiang Plain evergreen forests,"9122",,1.52531432505024,Changjiang_Plain_evergreen_forest,0.28731707846973
"1281",28104,,0.767441860465116,Changjiang Plain evergreen forests,"9217",,1.98108570781039,Changjiang_Plain_evergreen_forest,0.386341456233001
"1282",28105,,0.767441860465116,Changjiang Plain evergreen forests,"9308",,2.34405146746702,Changjiang_Plain_evergreen_forest,0.434268292130494
"1283",28106,,0.895348837209302,Changjiang Plain evergreen forests,"9110",,4.33485811164077,Changjiang_Plain_evergreen_forest,0.435749998688698
"1284",28107,,0.290697674418605,Changjiang Plain evergreen forests,"1187",,3.71183754110028,Changjiang_Plain_evergreen_forest,0.466666658719381
"1285",28183,,1.44318181818182,Changjiang Plain evergreen forests,"5408",,30.3138651421019,Changjiang_Plain_evergreen_forest,0.0595238089472765
"1286",28184,,0.636363636363636,Changjiang Plain evergreen forests,"9074",,2.33600224401634,Changjiang_Plain_evergreen_forest,0.185374998487532
"1287",28185,,1.09090909090909,Changjiang Plain evergreen forests,"9170",,5.25942981841527,Changjiang_Plain_evergreen_forest,0.338499998301268
"1288",28186,,0.840909090909091,Changjiang Plain evergreen forests,"9263",,0.724598341555552,Changjiang_Plain_evergreen_forest,0.477750003710389
"1289",28187,,0.806818181818182,Changjiang Plain evergreen forests,"9353",,3.66869575051956,Changjiang_Plain_evergreen_forest,0.473875000327826
"1290",28188,,0.738636363636364,Changjiang Plain evergreen forests,"1329",,1.89598148348488,Changjiang_Plain_evergreen_forest,0.469000008702278
"1291",28265,,1.69767441860465,Changjiang Plain evergreen forests,"1093",,34.9871079730874,Changjiang_Plain_evergreen_forest,0.230000003241003
"1292",28266,,0.790697674418605,Changjiang Plain evergreen forests,"9025",,2.69841276208876,Changjiang_Plain_evergreen_forest,0.163333335914362
"1293",28267,,1.3953488372093,Changjiang Plain evergreen forests,"9122",,6.64899745875198,Changjiang_Plain_evergreen_forest,0.289012345818826
"1294",28268,,0.558139534883721,Changjiang Plain evergreen forests,"9217",,0.735761676533065,Changjiang_Plain_evergreen_forest,0.481111104841586
"1295",28269,,0.732558139534884,Changjiang Plain evergreen forests,"9308",,0.629846498765442,Changjiang_Plain_evergreen_forest,0.520617263552583
"1296",28270,,0.697674418604651,Changjiang Plain evergreen forests,"1131",,1.11646777938198,Changjiang_Plain_evergreen_forest,0.490000009536743
"1297",28346,,2.25581395348837,Changjiang Plain evergreen forests,"941",,47.645126885973,Changjiang_Plain_evergreen_forest,0.151111107733515
"1298",28347,,2.91860465116279,Changjiang Plain evergreen forests,"8672",,23.4763485104944,Changjiang_Plain_evergreen_forest,0.206219513787002
"1299",28348,,1.74418604651163,Changjiang Plain evergreen forests,"8763",,1.39983953075463,Changjiang_Plain_evergreen_forest,0.270126582512373
"1300",28349,,0.674418604651163,Changjiang Plain evergreen forests,"9170",,5.02702965248657,Changjiang_Plain_evergreen_forest,0.416707310734726
"1301",28350,,0.453488372093023,Changjiang Plain evergreen forests,"9263",,0.274438714278224,Changjiang_Plain_evergreen_forest,0.504390234627375
"1302",28351,,0.593023255813954,Changjiang Plain evergreen forests,"2808",,0.568298353589372,Changjiang_Plain_evergreen_forest,0.482499994337559
"1303",28429,,2.125,Changjiang Plain evergreen forests,"5515",,14.6240842549323,Changjiang_Plain_evergreen_forest,0.196470586108226
"1304",28430,,1.90909090909091,Changjiang Plain evergreen forests,"8670",,18.2964226598253,Changjiang_Plain_evergreen_forest,0.283246752116587
"1305",28431,,2.17045454545455,Changjiang Plain evergreen forests,"8905",,1.64165397189428,Changjiang_Plain_evergreen_forest,0.409871794474431
"1306",28432,,1.45454545454545,Changjiang Plain evergreen forests,"8490",,0.410542242216627,Changjiang_Plain_evergreen_forest,0.44533332546552
"1307",28433,,0.318181818181818,Changjiang Plain evergreen forests,"1947",,0.182828030626738,Changjiang_Plain_evergreen_forest,0.469999995082617
"1308",28511,,0.232558139534884,Changjiang Plain evergreen forests,"935",,1.16109398701187,Changjiang_Plain_evergreen_forest,0.28999999165535
"1309",28512,,2.05813953488372,Changjiang Plain evergreen forests,"6612",,3.18453221302191,Changjiang_Plain_evergreen_forest,0.356206905225228
"1310",28513,,2.97674418604651,Changjiang Plain evergreen forests,"8216",,1.24618456491127,Changjiang_Plain_evergreen_forest,0.358055557641718
"1311",28514,,0.790697674418605,Changjiang Plain evergreen forests,"3359",,0.672424780006965,Changjiang_Plain_evergreen_forest,0.467741934522506
"1312",28594,,0,Changjiang Plain evergreen forests,"29",,0,Changjiang_Plain_evergreen_forest,0.349999994039536
"1313",28595,,1.2093023255814,Changjiang Plain evergreen forests,"1564",,0.314330568877309,Changjiang_Plain_evergreen_forest,0.348749995231628
"1314",28596,,0.534883720930233,Changjiang Plain evergreen forests,"392",,0.0245694098708101,Changjiang_Plain_evergreen_forest,
"1315",28597,,0.616279069767442,Changjiang Plain evergreen forests,"548",,0.0614186210238317,Changjiang_Plain_evergreen_forest,0.462000006437302
"1316",2570,0.0300574757200846,1.46590909090909,Cook Inlet taiga,"30",,,Cook_inlet_taiga,0.836916520939301
"1317",2571,0.0459336597966059,1.38636363636364,Cook Inlet taiga,"713",,,Cook_inlet_taiga,0.519999980926514
"1318",2572,0,1.22727272727273,Cook Inlet taiga,"209",,,Cook_inlet_taiga,0.680000007152557
"1319",2652,0.00437946394023003,6.3953488372093,Cook Inlet taiga,"1887",,,Cook_inlet_taiga,0.417241370883481
"1320",2653,0.160467678316736,8.51162790697674,Cook Inlet taiga,"3115",,,Cook_inlet_taiga,0.445957443815597
"1321",2654,0,4.27906976744186,Cook Inlet taiga,"698",,,Cook_inlet_taiga,0.469999998807907
"1322",2654,0,4.27906976744186,Cook Inlet taiga,"734",,,Cook_inlet_taiga,0.519999980926514
"1323",2655,0.0159199788159359,4.36046511627907,Cook Inlet taiga,"448",,,Cook_inlet_taiga,0.589999973773956
"1324",2733,0.22461904458917,1.44186046511628,Cook Inlet taiga,"51",,,Cook_inlet_taiga,0.558951235973205
"1325",2734,0.017191857555022,17.6976744186047,Cook Inlet taiga,"4945",,,Cook_inlet_taiga,0.37658536361485
"1326",2735,0.0575455808905355,10.7906976744186,Cook Inlet taiga,"1913",,,Cook_inlet_taiga,0.330000013113022
"1327",2735,0.0575455808905355,10.7906976744186,Cook Inlet taiga,"1440",,,Cook_inlet_taiga,0.370000004768372
"1328",2736,11.2843361393741,10.6976744186047,Cook Inlet taiga,"2394",,,Cook_inlet_taiga,0.521999995197569
"1329",2816,0.562193744756643,7.44318181818182,Cook Inlet taiga,"2955",,,Cook_inlet_taiga,0.45571427868337
"1330",2817,0.388202505110338,12.7954545454545,Cook Inlet taiga,"3352",,,Cook_inlet_taiga,0.26884615363983
"1331",2818,9.43739063735073,5.59090909090909,Cook Inlet taiga,"1321",,,Cook_inlet_taiga,0.420952392475946
"1332",2898,0.271401799883333,1.95348837209302,Cook Inlet taiga,"1027",,,Cook_inlet_taiga,0.508666662375132
"1333",2899,0.0374486897072932,3.45348837209302,Cook Inlet taiga,"21",,,Cook_inlet_taiga,0.645388204922464
"1334",2981,0.0372904042760601,1.68604651162791,Cook Inlet taiga,"52",,,Cook_inlet_taiga,0.660000026226044
"1335",26872,,4.45348837209302,Daba Mountains evergreen forests,"641",,0,Daba_Mountains_evergreen_forest,0.129999995231628
"1336",26873,,2.74418604651163,Daba Mountains evergreen forests,"688",,0.0196815402084648,Daba_Mountains_evergreen_forest,0.199999999254942
"1337",26954,,3.34090909090909,Daba Mountains evergreen forests,"3033",,0,Daba_Mountains_evergreen_forest,0.0570370363140548
"1338",26955,,1.35227272727273,Daba Mountains evergreen forests,"3817",,0.0132839061799578,Daba_Mountains_evergreen_forest,0.14090908928351
"1339",27036,,1.1547619047619,Daba Mountains evergreen forests,"6478",,0,Daba_Mountains_evergreen_forest,0.134126985770842
"1340",27117,,1.68181818181818,Daba Mountains evergreen forests,"567",,0,Daba_Mountains_evergreen_forest,0.16750000230968
"1341",27118,,1.69318181818182,Daba Mountains evergreen forests,"8696",,0,Daba_Mountains_evergreen_forest,0.229487177127829
"1342",27119,,1.11363636363636,Daba Mountains evergreen forests,"5645",,0.00237142649734369,Daba_Mountains_evergreen_forest,0.268490573145309
"1343",27120,,0.511363636363636,Daba Mountains evergreen forests,"36",,0.00469366065539053,Daba_Mountains_evergreen_forest,0.262358146835898
"1344",27121,,0.329545454545455,Daba Mountains evergreen forests,"3170",,0.917330121272243,Daba_Mountains_evergreen_forest,0.264193550232918
"1345",27199,,1.81395348837209,Daba Mountains evergreen forests,"7289",,0.0934949743678045,Daba_Mountains_evergreen_forest,0.274117655175574
"1346",27200,,1.68604651162791,Daba Mountains evergreen forests,"9074",,0,Daba_Mountains_evergreen_forest,0.270999997481704
"1347",27201,,0.779069767441861,Daba Mountains evergreen forests,"3406",,0.0234780487179455,Daba_Mountains_evergreen_forest,0.283333335761671
"1348",27202,,0.790697674418605,Daba Mountains evergreen forests,"7608",,0.485189272681599,Daba_Mountains_evergreen_forest,0.30573529530974
"1349",27281,,2.54651162790698,Daba Mountains evergreen forests,"1268",,0.00242509545064266,Daba_Mountains_evergreen_forest,0.189999997615814
"1350",27282,,1.88372093023256,Daba Mountains evergreen forests,"9025",,0.00239734457411671,Daba_Mountains_evergreen_forest,0.302048198609467
"1351",27283,,1.5,Daba Mountains evergreen forests,"9122",,0.0141979951142421,Daba_Mountains_evergreen_forest,0.279397586383015
"1352",27284,,0.930232558139535,Daba Mountains evergreen forests,"7949",,0.00234653607814927,Daba_Mountains_evergreen_forest,0.307916668140226
"1353",27285,,1.74418604651163,Daba Mountains evergreen forests,"451",,0.0290336584045741,Daba_Mountains_evergreen_forest,0.409999996423721
"1354",27363,,1.23863636363636,Daba Mountains evergreen forests,"2783",,0.0961385843987228,Daba_Mountains_evergreen_forest,0.15791667252779
"1355",27364,,3.02272727272727,Daba Mountains evergreen forests,"9074",,0.0166801972587816,Daba_Mountains_evergreen_forest,0.317624998092651
"1356",27365,,1.03409090909091,Daba Mountains evergreen forests,"7176",,0.0258577560775589,Daba_Mountains_evergreen_forest,0.285625000949949
"1357",27446,,1.46511627906977,Daba Mountains evergreen forests,"7772",,0.101538404701696,Daba_Mountains_evergreen_forest,0.200547943784766
"1358",27447,,2.52325581395349,Daba Mountains evergreen forests,"9122",,0.0622323057003693,Daba_Mountains_evergreen_forest,0.270124998316169
"1359",27448,,1.80232558139535,Daba Mountains evergreen forests,"1143",,0.0280219470248468,Daba_Mountains_evergreen_forest,0.310000002384186
"1360",27527,,1.1046511627907,Daba Mountains evergreen forests,"1935",,0.0864663741523076,Daba_Mountains_evergreen_forest,1.97221251095043e-09
"1361",27528,,2.19767441860465,Daba Mountains evergreen forests,"9074",,0.0431596350390344,Daba_Mountains_evergreen_forest,0.198433735823057
"1362",27529,,2.09302325581395,Daba Mountains evergreen forests,"6353",,0.0235092046511668,Daba_Mountains_evergreen_forest,0.24881356020095
"1363",27610,,0.886363636363636,Daba Mountains evergreen forests,"5120",,13.2547467147457,Daba_Mountains_evergreen_forest,0.0572340422646796
"1364",27611,,1.82954545454545,Daba Mountains evergreen forests,"9122",,0.00237166383706019,Daba_Mountains_evergreen_forest,0.165375002613291
"1365",27612,,0.943181818181818,Daba Mountains evergreen forests,"2714",,0.171836623999592,Daba_Mountains_evergreen_forest,0.21739130369995
"1366",27692,,0.418604651162791,Daba Mountains evergreen forests,"2033",,16.6614074511746,Daba_Mountains_evergreen_forest,0.0512499988544732
"1367",27693,,0.348837209302326,Daba Mountains evergreen forests,"6785",,1.41958555731984,Daba_Mountains_evergreen_forest,0.167258065193892
"1368",18248,,2.23863636363636,Dinaric Mountains mixed forests,"114",0.270594897710661,,Dinaric_Mountains_mixed_forest,0.689999997615814
"1369",18330,,1.70238095238095,Dinaric Mountains mixed forests,"3586",0.603393728195245,,Dinaric_Mountains_mixed_forest,0.684772734614936
"1370",18331,,0.571428571428571,Dinaric Mountains mixed forests,"98",0.108043384938668,,Dinaric_Mountains_mixed_forest,0.150000005960464
"1371",18412,,1.95454545454545,Dinaric Mountains mixed forests,"8",0.127125647830211,,Dinaric_Mountains_mixed_forest,0.697036483153782
"1372",18413,,1.86363636363636,Dinaric Mountains mixed forests,"3737",0.576441624898007,,Dinaric_Mountains_mixed_forest,0.654166674448384
"1373",18414,,0.727272727272727,Dinaric Mountains mixed forests,"227",0,,Dinaric_Mountains_mixed_forest,0.537593347145845
"1374",18495,,0.875,Dinaric Mountains mixed forests,"4746",3.18274271704107,,Dinaric_Mountains_mixed_forest,0.639591825251677
"1375",18496,,0.693181818181818,Dinaric Mountains mixed forests,"1117",3.39585131211135,,Dinaric_Mountains_mixed_forest,0.407777782943514
"1376",18578,,0.892857142857143,Dinaric Mountains mixed forests,"5004",10.3391373085621,,Dinaric_Mountains_mixed_forest,0.521964293505464
"1377",18579,,0.416666666666667,Dinaric Mountains mixed forests,"278",6.85015503904898,,Dinaric_Mountains_mixed_forest,0.326666668057442
"1378",18659,,0.181818181818182,Dinaric Mountains mixed forests,"684",0.833631049562326,,Dinaric_Mountains_mixed_forest,0.339999993642171
"1379",18660,,1.11363636363636,Dinaric Mountains mixed forests,"7039",13.0424492574603,,Dinaric_Mountains_mixed_forest,0.447777780393759
"1380",18661,,0.818181818181818,Dinaric Mountains mixed forests,"124",2.10671922074819,,Dinaric_Mountains_mixed_forest,0.200000002980232
"1381",18742,,0.348837209302326,Dinaric Mountains mixed forests,"4118",1.25192818748832,,Dinaric_Mountains_mixed_forest,0.348372082377589
"1382",18743,,1.32558139534884,Dinaric Mountains mixed forests,"6260",8.69597191235492,,Dinaric_Mountains_mixed_forest,0.418208952937553
"1383",18824,,0.674418604651163,Dinaric Mountains mixed forests,"4616",0.96039638434162,,Dinaric_Mountains_mixed_forest,0.332549018018386
"1384",18825,,1.27906976744186,Dinaric Mountains mixed forests,"5870",8.92813060189882,,Dinaric_Mountains_mixed_forest,0.458269233313891
"1385",18907,,0.590909090909091,Dinaric Mountains mixed forests,"3167",0.805543106264146,,Dinaric_Mountains_mixed_forest,0.363870968741755
"1386",18908,,1.10227272727273,Dinaric Mountains mixed forests,"5441",8.48460070209757,,Dinaric_Mountains_mixed_forest,0.417735842601308
"1387",18989,,0.36046511627907,Dinaric Mountains mixed forests,"611",2.39866920483069,,Dinaric_Mountains_mixed_forest,0.379999995231628
"1388",28328,,1.06976744186047,Da Hinggan-Dzhagdy Mountains conifer forests,"251",,45.5234284545404,Dzhagdy_mountains_conifer_forest - NP,-0.066666666418314
"1389",28409,,1.04545454545455,Da Hinggan-Dzhagdy Mountains conifer forests,"2090",,21.9006486161046,Dzhagdy_mountains_conifer_forest - NP,0.00999999977648258
"1390",28410,,2.19318181818182,Da Hinggan-Dzhagdy Mountains conifer forests,"4408",,11.8213853253295,Dzhagdy_mountains_conifer_forest - NP,-0.0685416668032606
"1391",28411,,2.36363636363636,Da Hinggan-Dzhagdy Mountains conifer forests,"3399",,17.7901447287613,Dzhagdy_mountains_conifer_forest - NP,-0.00699999909847975
"1392",28415,,3.30681818181818,Da Hinggan-Dzhagdy Mountains conifer forests,"2664",,3.38106795779451,Dzhagdy_mountains_conifer_forest - NP,-0.018620688982051
"1393",28416,,1.17045454545455,Da Hinggan-Dzhagdy Mountains conifer forests,"956",,6.1287124898511,Dzhagdy_mountains_conifer_forest - NP,-0.300000011920929
"1394",28490,,1.37209302325581,Da Hinggan-Dzhagdy Mountains conifer forests,"3772",,15.4212074424018,Dzhagdy_mountains_conifer_forest - NP,0.0430000001564622
"1395",28491,,3.96511627906977,Da Hinggan-Dzhagdy Mountains conifer forests,"6470",,1.29169358055514,Dzhagdy_mountains_conifer_forest - NP,0.0679166669336458
"1396",28492,,3.05813953488372,Da Hinggan-Dzhagdy Mountains conifer forests,"5011",,1.88063954500788,Dzhagdy_mountains_conifer_forest - NP,-0.0233333328117927
"1397",28493,,2.41860465116279,Da Hinggan-Dzhagdy Mountains conifer forests,"2750",,1.48049987908108,Dzhagdy_mountains_conifer_forest - NP,0.0521874997066334
"1398",28494,,3.34883720930233,Da Hinggan-Dzhagdy Mountains conifer forests,"453",,6.61547019156157,Dzhagdy_mountains_conifer_forest - NP,0.133999998122454
"1399",28495,,2.87209302325581,Da Hinggan-Dzhagdy Mountains conifer forests,"407",,13.0372850635924,Dzhagdy_mountains_conifer_forest - NP,0.0799999982118607
"1400",28496,,3.7093023255814,Da Hinggan-Dzhagdy Mountains conifer forests,"5701",,3.39215658186463,Dzhagdy_mountains_conifer_forest - NP,-0.0213636349547993
"1401",28497,,1.26744186046512,Da Hinggan-Dzhagdy Mountains conifer forests,"5367",,1.54373046237282,Dzhagdy_mountains_conifer_forest - NP,-0.210327866868895
"1402",28572,,0.430232558139535,Da Hinggan-Dzhagdy Mountains conifer forests,"496",,16.3053215976403,Dzhagdy_mountains_conifer_forest - NP,0.199999997019768
"1403",28573,,7.88372093023256,Da Hinggan-Dzhagdy Mountains conifer forests,"6081",,10.597683844245,Dzhagdy_mountains_conifer_forest - NP,0.0281578941074641
"1404",28574,,2.51162790697674,Da Hinggan-Dzhagdy Mountains conifer forests,"1878",,0.343594047815307,Dzhagdy_mountains_conifer_forest - NP,0.0379999995231628
"1405",28576,,2.68604651162791,Da Hinggan-Dzhagdy Mountains conifer forests,"5670",,0.689453669794972,Dzhagdy_mountains_conifer_forest - NP,0.112999999150634
"1406",28577,,3.3953488372093,Da Hinggan-Dzhagdy Mountains conifer forests,"2231",,7.9431611152879,Dzhagdy_mountains_conifer_forest - NP,-0.0199999995529652
"1407",28578,,3.32558139534884,Da Hinggan-Dzhagdy Mountains conifer forests,"5543",,39.7275346428367,Dzhagdy_mountains_conifer_forest - NP,-0.0666666666882626
"1408",28579,,1.17441860465116,Da Hinggan-Dzhagdy Mountains conifer forests,"2034",,18.7516135487719,Dzhagdy_mountains_conifer_forest - NP,-0.15391304505908
"1409",28654,,13.0909090909091,Da Hinggan-Dzhagdy Mountains conifer forests,"5751",,32.264992877588,Dzhagdy_mountains_conifer_forest - NP,0.138400000135104
"1410",28655,,2.29545454545455,Da Hinggan-Dzhagdy Mountains conifer forests,"1208",,0.244417118506464,Dzhagdy_mountains_conifer_forest - NP,0.0887500003445894
"1411",28657,,2.48863636363636,Da Hinggan-Dzhagdy Mountains conifer forests,"2992",,0.771017999589869,Dzhagdy_mountains_conifer_forest - NP,0.113823526484125
"1412",28658,,2.94318181818182,Da Hinggan-Dzhagdy Mountains conifer forests,"6906",,17.5658905307851,Dzhagdy_mountains_conifer_forest - NP,0.00949152540099823
"1413",28659,,2.98863636363636,Da Hinggan-Dzhagdy Mountains conifer forests,"5426",,29.3338248523976,Dzhagdy_mountains_conifer_forest - NP,-0.0747368425915116
"1414",28660,,0.522727272727273,Da Hinggan-Dzhagdy Mountains conifer forests,"40",,20.6724089638177,Dzhagdy_mountains_conifer_forest - NP,-0.129232617256245
"1415",28736,,4.09302325581395,Da Hinggan-Dzhagdy Mountains conifer forests,"2675",,15.7081833359987,Dzhagdy_mountains_conifer_forest - NP,0.246571429286684
"1416",28737,,10.5813953488372,Da Hinggan-Dzhagdy Mountains conifer forests,"4908",,10.1455266338623,Dzhagdy_mountains_conifer_forest - NP,0.151111109743989
"1417",28739,,2.47674418604651,Da Hinggan-Dzhagdy Mountains conifer forests,"2165",,0.924834916070979,Dzhagdy_mountains_conifer_forest - NP,0.125200001001358
"1418",28740,,2.58139534883721,Da Hinggan-Dzhagdy Mountains conifer forests,"6835",,10.960668384755,Dzhagdy_mountains_conifer_forest - NP,0.0328395058987317
"1419",28741,,2.56976744186047,Da Hinggan-Dzhagdy Mountains conifer forests,"6333",,43.0896609608684,Dzhagdy_mountains_conifer_forest - NP,-0.0790769217106012
"1420",28818,,13.7441860465116,Da Hinggan-Dzhagdy Mountains conifer forests,"6051",,31.0951388788859,Dzhagdy_mountains_conifer_forest - NP,0.234500004351139
"1421",28819,,5.94186046511628,Da Hinggan-Dzhagdy Mountains conifer forests,"5966",,15.6672740802194,Dzhagdy_mountains_conifer_forest - NP,0.117534244203404
"1422",28820,,3.56976744186047,Da Hinggan-Dzhagdy Mountains conifer forests,"4435",,0.0868128158111855,Dzhagdy_mountains_conifer_forest - NP,0.129056600748368
"1423",28821,,2.82558139534884,Da Hinggan-Dzhagdy Mountains conifer forests,"5845",,8.84575322223274,Dzhagdy_mountains_conifer_forest - NP,0.0575362324066784
"1424",28822,,2.08139534883721,Da Hinggan-Dzhagdy Mountains conifer forests,"2014",,36.4613516586093,Dzhagdy_mountains_conifer_forest - NP,-0.0278260869824368
"1425",28900,,3.42045454545455,Da Hinggan-Dzhagdy Mountains conifer forests,"1942",,27.497750953863,Dzhagdy_mountains_conifer_forest - NP,0.331600000858307
